day_id,city_id,temperature_celsius,wind_kph,wind_degree,pressure_mb,precip_mm,humidity,cloud,feels_like_celsius,visibility_km,uv_index,gust_kph,air_quality_us-epa-index
D1800,70,28.0,4.0,180,1015.0,0.0,79,0,30.2,8.0,1.0,16.9,4
D1801,70,26.0,6.1,100,1014.0,0.2,84,0,27.5,10.0,1.0,18.4,1
D1802,70,29.0,9.0,200,1014.0,0.1,66,0,31.0,10.0,1.0,22.3,1
D1803,70,31.0,11.2,200,1013.0,0.0,63,0,34.8,10.0,1.0,25.2,1
D1805,70,31.0,6.8,200,1013.0,0.0,59,0,33.5,10.0,1.0,21.6,2
D1806,70,28.0,6.8,320,1015.0,0.0,70,0,29.3,10.0,1.0,29.5,1
D1807,70,31.0,11.2,280,1014.0,0.0,63,0,33.4,10.0,1.0,21.6,1
D1808,70,34.0,15.1,280,1009.0,0.0,47,0,38.7,10.0,1.0,29.9,1
D1809,70,33.0,11.2,180,1010.0,0.0,63,0,39.9,8.0,1.0,34.6,1
D1811,70,31.0,4.0,220,1012.0,0.0,63,0,33.4,8.0,1.0,20.9,3
D1812,70,30.0,11.2,270,1012.0,0.0,62,0,31.7,10.0,1.0,20.9,1
D1814,70,28.0,6.1,250,1013.0,0.0,84,0,30.0,9.0,1.0,29.4,1
D1815,70,28.0,6.8,340,1013.0,0.0,89,0,29.0,9.0,1.0,25.7,2
D1817,70,31.0,6.8,230,1013.0,0.0,63,0,32.6,10.0,1.0,21.3,2
D1818,70,32.0,6.8,220,1012.0,0.0,46,0,31.9,10.0,1.0,19.0,4
D1819,70,32.0,11.2,230,1010.0,0.0,56,25,35.2,9.0,1.0,34.7,1
D1820,71,22.0,10.1,240,1006.0,0.1,88,83,24.5,10.0,5.0,14.4,2
D1821,71,24.9,7.9,236,1009.0,0.1,69,84,26.5,10.0,5.0,9.0,1
D1822,71,20.1,3.6,117,1011.0,0.0,87,31,20.1,10.0,6.0,3.2,2
D1823,71,19.9,4.7,154,1014.0,0.0,81,15,19.9,10.0,5.0,6.1,3
D1824,71,19.7,3.6,53,1013.0,0.0,84,10,19.7,10.0,5.0,3.6,2
D1825,71,20.6,6.1,86,1013.0,0.0,73,36,20.6,10.0,6.0,9.4,3
D1827,71,22.8,4.0,41,1014.0,0.0,87,13,25.0,10.0,6.0,5.8,2
D1828,71,23.0,4.7,54,1012.0,0.0,83,5,25.1,10.0,6.0,6.5,1
D1829,71,21.3,5.4,74,1016.0,0.0,76,0,21.4,10.0,6.0,7.9,3
D1831,71,19.5,3.6,126,1012.0,0.0,89,13,19.5,10.0,5.0,5.4,4
D1833,71,21.6,5.0,139,1010.0,0.0,86,21,21.6,10.0,6.0,6.5,3
D1834,71,22.0,3.6,6,1012.0,0.0,81,20,24.5,10.0,6.0,2.9,3
D1835,71,19.5,4.7,46,1012.0,0.0,80,36,19.5,10.0,5.0,8.3,2
D1836,71,20.4,5.0,58,1015.0,0.0,82,6,20.4,10.0,1.0,10.1,1
D1837,71,19.4,7.6,55,1015.0,0.0,78,71,19.4,10.0,4.0,12.2,1
D1838,71,19.5,3.6,112,1014.0,0.0,91,100,19.5,10.0,4.0,6.1,1
D1840,71,19.6,5.0,167,1012.0,0.0,95,35,19.6,2.0,4.0,8.6,4
D1841,71,19.3,8.3,142,1013.0,0.0,92,18,19.3,10.0,5.0,14.5,3
D1843,71,15.6,11.2,20,1013.0,0.0,79,8,15.6,10.0,5.0,19.3,1
D1844,71,13.3,3.6,76,1016.0,0.0,76,0,13.9,10.0,4.0,7.3,3
D1845,71,15.8,7.6,36,1020.0,0.0,86,6,15.8,10.0,5.0,14.8,3
D1846,55,30.0,3.6,48,1005.0,0.0,43,25,29.5,10.0,8.0,6.1,2
D1847,55,16.0,3.6,269,1007.0,0.0,88,25,16.0,10.0,1.0,11.9,2
D1848,55,19.0,6.1,90,1011.0,0.0,68,25,19.0,10.0,1.0,14.4,1
D1849,55,14.0,3.6,10,1018.0,0.0,82,0,13.9,10.0,1.0,14.4,1
D1850,55,16.0,3.6,10,1020.0,0.0,82,0,16.0,10.0,1.0,10.4,2
D1851,55,18.0,4.0,150,1021.0,0.0,68,0,18.0,10.0,1.0,17.3,1
D1852,55,19.0,9.0,320,1019.0,0.7,83,75,19.0,10.0,1.0,22.0,1
D1853,55,17.0,3.6,10,1016.0,1.0,77,75,17.0,10.0,1.0,13.3,1
D1854,55,22.0,9.0,10,1019.0,0.0,50,75,24.5,10.0,1.0,7.9,1
D1855,55,22.0,6.8,20,1019.0,0.0,57,75,24.6,10.0,1.0,4.0,1
D1857,55,15.0,4.0,150,1019.0,0.0,82,0,15.8,10.0,1.0,4.0,1
D1858,55,16.0,3.6,10,1019.0,0.0,63,0,16.0,10.0,1.0,2.2,1
D1859,55,16.0,3.6,10,1019.0,0.0,68,0,16.0,10.0,1.0,6.8,1
D1860,55,14.0,3.6,140,1017.0,0.0,67,0,14.7,10.0,1.0,2.9,2
D1861,55,17.0,6.1,50,1018.0,0.0,63,0,17.0,10.0,1.0,1.4,2
D1862,55,30.0,6.1,290,1015.0,0.0,33,50,27.8,10.0,8.0,14.4,2
D1863,55,18.0,3.6,160,1018.0,0.0,68,25,18.0,10.0,1.0,11.2,2
D1864,55,22.0,9.0,50,1018.0,0.0,69,75,24.5,10.0,1.0,7.6,1
D1865,55,21.0,9.0,70,1020.0,0.0,78,25,21.0,10.0,1.0,1.4,2
D1867,55,17.0,3.6,10,1018.0,0.0,72,0,17.0,10.0,1.0,1.5,1
D1868,55,22.0,6.1,190,1017.0,0.0,69,0,24.6,10.0,1.0,0.8,2
D1869,55,19.0,3.6,10,1017.0,0.0,68,0,19.0,10.0,1.0,2.3,2
D1870,55,20.0,13.0,30,1016.0,0.13,83,75,20.0,10.0,1.0,11.3,2
D1871,55,21.0,6.1,30,1017.0,0.0,69,0,21.0,10.0,1.0,5.3,2
D1872,72,12.0,29.9,220,1004.0,0.0,94,75,12.5,10.0,4.0,2.9,1
D1873,72,13.0,13.0,90,1002.0,0.0,94,25,13.6,0.0,1.0,5.8,1
D1874,72,13.0,22.0,30,1005.0,0.0,94,75,13.2,10.0,1.0,9.7,1
D1875,72,12.0,29.9,10,1013.0,0.0,77,75,11.4,10.0,1.0,15.8,1
D1878,72,14.0,37.1,240,1018.0,0.0,88,75,14.6,10.0,1.0,8.3,1
D1879,72,14.0,51.8,230,1016.0,0.0,100,75,14.7,10.0,1.0,6.8,1
D1880,72,12.0,4.0,60,1025.0,0.0,71,75,10.7,10.0,1.0,22.7,1
D1881,72,14.0,33.1,170,1021.0,0.0,94,75,14.7,2.0,1.0,2.2,1
D1882,72,14.0,46.1,170,1019.0,0.0,100,0,14.7,0.0,1.0,5.4,1
D1883,72,14.0,31.0,190,1015.0,0.0,100,0,14.7,0.0,1.0,4.7,2
D1884,72,13.0,25.9,280,1012.0,0.0,100,100,13.2,2.0,1.0,6.5,2
D1885,72,12.0,19.1,130,1012.0,0.0,88,100,12.5,0.0,1.0,4.0,1
D1888,72,14.0,46.1,210,1009.0,0.0,82,0,13.2,10.0,4.0,13.7,1
D1889,72,13.0,74.2,200,1008.0,0.1,77,50,13.2,0.0,1.0,7.2,1
D1890,72,12.0,19.1,260,1016.0,0.0,82,75,10.5,10.0,1.0,17.6,1
D1891,72,10.0,9.0,330,1022.0,0.0,71,0,9.1,2.0,1.0,15.8,1
D1892,72,14.0,33.1,130,1013.0,0.0,88,75,13.9,10.0,1.0,14.4,1
D1893,72,14.0,69.8,180,982.0,0.23,100,75,13.4,2.0,1.0,13.4,1
D1894,72,12.0,22.0,210,988.0,0.0,71,25,11.7,10.0,1.0,12.2,1
D1895,72,14.0,65.2,170,983.0,0.08,94,0,12.3,10.0,1.0,31.0,1
D1896,72,14.0,72.0,170,989.0,0.24,77,75,13.6,2.0,1.0,13.9,1
D1897,72,12.0,31.0,250,992.0,0.0,88,75,12.2,2.0,1.0,9.1,1
D1898,73,33.0,24.1,50,1000.0,0.0,80,0,40.9,9.0,8.0,19.1,2
D1899,73,30.0,6.8,60,1003.0,0.0,89,0,36.6,7.0,7.0,12.2,3
D1900,73,29.0,3.6,10,1004.0,0.0,94,25,35.5,8.0,1.0,10.4,2
D1901,73,30.0,6.8,20,1004.0,0.0,89,50,35.4,10.0,1.0,13.0,2
D1902,73,30.0,11.2,70,1003.0,0.0,89,0,35.2,8.0,1.0,22.3,2
D1903,73,30.0,6.1,10,1002.0,0.0,79,0,35.9,10.0,1.0,5.8,2
D1904,73,30.0,6.1,350,1002.0,0.0,84,0,35.7,9.0,1.0,4.7,2
D1905,73,30.0,6.1,10,1002.0,0.0,84,0,37.0,10.0,1.0,2.5,2
D1906,73,30.0,6.1,60,1003.0,0.0,70,0,37.1,10.0,1.0,14.0,2
D1907,73,30.0,6.8,80,1003.0,0.0,84,0,34.6,10.0,1.0,19.8,2
D1908,73,29.0,3.6,114,1003.0,0.0,79,0,32.3,10.0,1.0,14.4,2
D1909,73,29.0,3.6,99,1003.0,0.0,75,0,31.7,10.0,1.0,2.2,2
D1910,73,30.0,3.6,157,1000.0,0.0,66,0,32.8,10.0,1.0,15.1,3
D1911,73,30.0,3.6,213,1000.0,0.0,79,0,32.8,10.0,1.0,7.6,2
D1912,73,30.0,6.1,140,1001.0,0.0,75,0,34.7,10.0,1.0,4.0,2
D1914,73,32.0,15.1,40,1000.0,0.0,71,0,37.6,10.0,8.0,16.2,2
D1916,73,30.0,6.1,80,1001.0,0.0,75,0,35.7,10.0,1.0,10.4,2
D1917,73,31.0,3.6,90,1001.0,0.0,66,0,38.1,10.0,1.0,10.4,2
D1918,73,30.0,6.8,60,999.0,0.0,75,0,35.5,10.0,1.0,8.6,2
D1919,73,30.0,6.8,70,1001.0,0.0,84,0,35.0,10.0,1.0,10.3,2
D1920,73,31.0,6.1,230,1003.0,0.0,71,0,37.9,10.0,1.0,19.7,2
D1922,73,31.0,3.6,10,1003.0,0.0,66,0,34.2,10.0,1.0,7.6,4
D1923,73,30.0,3.6,131,1003.0,0.0,79,0,31.9,10.0,1.0,22.7,3
D1924,74,31.9,5.8,229,1005.0,0.0,45,13,33.7,10.0,8.0,6.5,4
D1925,74,25.7,7.6,62,1007.0,0.0,63,8,27.0,10.0,7.0,11.9,3
D1926,74,25.7,10.1,54,1005.0,0.0,55,11,26.6,10.0,1.0,20.9,3
D1927,74,26.3,4.3,60,1005.0,0.0,60,15,27.5,10.0,1.0,7.9,4
D1928,74,26.6,8.6,64,1005.0,0.0,61,24,27.9,10.0,1.0,15.5,4
D1929,74,26.4,9.0,61,1003.0,0.0,60,12,27.6,10.0,1.0,16.9,4
D1930,74,26.5,9.4,61,1003.0,0.0,55,20,27.4,10.0,1.0,17.6,3
D1932,74,26.0,10.1,57,1006.0,0.0,55,38,26.9,10.0,1.0,19.1,4
D1933,74,25.3,10.8,59,1006.0,0.0,54,15,26.2,10.0,1.0,22.7,4
D1934,74,25.0,11.2,56,1005.0,0.0,48,2,25.8,10.0,1.0,23.4,4
D1935,74,26.3,10.1,76,1005.0,0.0,54,6,27.1,10.0,1.0,18.0,4
D1936,74,26.3,9.7,86,1003.0,0.0,57,13,27.3,10.0,1.0,17.6,4
D1937,74,25.9,9.7,84,1003.0,0.0,66,8,27.4,10.0,1.0,15.5,4
D1938,74,26.1,9.0,74,1003.0,0.0,59,16,27.2,10.0,1.0,16.2,4
D1939,74,27.2,10.4,66,1002.0,0.0,53,19,28.1,10.0,1.0,20.9,4
D1940,74,30.9,8.3,21,1002.0,0.0,44,3,31.9,10.0,1.0,16.2,4
D1941,74,27.8,10.1,69,1004.0,0.0,52,19,28.6,10.0,1.0,19.1,4
D1943,74,25.7,10.1,61,1005.0,0.0,68,29,27.3,10.0,1.0,19.1,4
D1945,74,23.8,8.3,44,1007.0,0.0,67,27,25.5,10.0,1.0,16.9,4
D1948,74,23.7,9.0,44,1006.0,1.23,70,87,25.5,10.0,1.0,18.6,4
D1949,74,22.7,11.2,55,1007.0,0.0,71,17,24.9,10.0,1.0,22.1,4
D1951,75,31.0,25.9,260,1005.0,28.7,75,75,44.7,10.0,6.0,47.2,1
D1953,75,27.0,20.2,250,1006.0,1.0,94,100,31.2,5.0,6.0,47.5,1
D1955,75,27.0,9.0,230,1005.0,1.0,100,100,31.2,8.0,6.0,47.2,1
D1958,75,28.0,3.6,154,1010.0,0.0,89,75,33.0,9.0,7.0,1.1,1
D1959,75,27.0,11.2,20,1010.0,0.0,89,25,30.7,10.0,7.0,5.4,2
D1960,75,28.0,6.1,200,1010.0,0.1,94,50,32.5,7.0,6.0,6.1,4
D1961,75,27.0,3.6,67,1009.0,0.2,94,25,30.9,7.0,6.0,2.9,3
D1962,75,28.0,3.6,4,1009.0,0.0,84,25,33.4,10.0,7.0,0.7,2
D1963,75,27.0,3.6,333,1009.0,0.0,89,25,30.9,10.0,7.0,6.5,3
D1964,75,27.0,6.1,230,1008.0,0.0,94,50,31.0,10.0,7.0,8.6,2
D1965,75,26.0,3.6,299,1008.0,0.0,94,50,29.1,10.0,7.0,4.0,3
D1967,75,27.0,3.6,200,1009.0,0.0,89,75,31.0,10.0,7.0,6.1,2
D1968,75,27.0,3.6,101,1011.0,0.0,94,75,31.1,8.0,7.0,8.3,4
D1969,75,27.0,3.6,76,1010.0,0.0,94,25,31.1,6.0,7.0,6.8,3
D1970,75,26.0,6.8,70,1010.0,0.0,94,50,29.1,10.0,7.0,10.2,2
D1971,75,27.0,3.6,118,1009.0,0.0,89,25,30.9,10.0,7.0,9.1,3
D1972,75,27.0,4.0,60,1010.0,0.0,89,25,31.0,10.0,7.0,2.8,4
D1973,75,28.0,3.6,50,1009.0,0.0,89,25,33.0,10.0,7.0,4.9,3
D1974,75,28.0,6.1,220,1007.0,0.0,89,50,33.2,8.0,6.0,7.3,4
D1975,75,26.0,3.6,195,1007.0,0.0,100,100,29.0,7.0,6.0,6.5,3
D1976,76,22.0,6.8,130,1005.0,0.0,83,75,24.5,10.0,7.0,8.6,1
D1977,76,18.0,13.0,300,1004.0,0.0,94,75,18.0,9.0,1.0,9.7,2
D1978,76,16.0,11.2,240,1006.0,0.0,94,75,16.0,10.0,1.0,13.7,1
D1979,76,12.0,6.8,210,1014.0,0.0,94,0,10.9,10.0,1.0,18.4,1
D1980,76,13.0,6.1,140,1017.0,0.0,88,0,12.8,10.0,1.0,10.8,1
D1982,76,15.0,6.8,280,1024.0,0.0,77,0,14.8,10.0,1.0,12.2,1
D1983,76,12.0,3.6,10,1028.0,0.0,94,0,12.5,10.0,1.0,6.1,1
D1984,76,13.0,6.1,140,1024.0,0.0,88,0,12.9,10.0,1.0,11.5,1
D1985,76,16.0,3.6,310,1025.0,0.0,82,0,16.0,10.0,1.0,2.9,2
D1986,76,17.0,6.8,120,1026.0,0.0,83,0,17.0,10.0,1.0,12.2,1
D1987,76,15.0,3.6,220,1021.0,0.0,100,0,15.8,10.0,1.0,5.4,4
D1988,76,18.0,6.1,120,1021.0,0.0,73,0,18.0,10.0,1.0,13.7,1
D1989,76,17.0,6.8,140,1017.0,0.0,88,0,17.0,10.0,1.0,16.6,2
D1990,76,17.0,3.6,10,1013.0,0.0,88,0,17.0,10.0,1.0,8.6,4
D1991,76,18.0,4.0,120,1013.0,0.0,83,0,18.0,10.0,1.0,9.7,2
D1992,76,21.0,16.9,340,1018.0,0.0,64,25,21.0,10.0,5.0,17.3,1
D1993,76,16.0,15.1,20,1022.0,0.0,68,0,16.0,10.0,1.0,15.5,1
D1994,76,14.0,13.0,90,1025.0,0.0,63,0,13.4,10.0,1.0,17.6,1
D1995,76,15.0,13.0,130,1020.0,0.0,82,0,14.5,10.0,1.0,18.7,1
D1996,76,17.0,6.1,140,1018.0,0.0,94,0,17.0,10.0,1.0,12.5,4
D1997,76,17.0,13.0,150,1010.0,0.0,88,0,17.0,10.0,1.0,19.3,1
D1998,76,12.0,6.1,220,1013.0,0.0,94,0,11.1,10.0,1.0,17.4,1
D1999,76,13.0,9.0,160,1014.0,0.0,88,0,12.5,10.0,1.0,15.2,2
D2000,76,18.0,16.9,120,1008.0,0.0,77,0,18.0,10.0,1.0,30.2,1
D2001,76,19.0,13.0,150,1007.0,0.68,88,0,19.0,10.0,1.0,24.9,1
D2002,77,38.0,19.1,110,1000.0,0.0,54,0,42.6,10.0,9.0,25.9,3
D2003,77,34.0,15.1,80,1001.0,0.0,75,0,43.8,10.0,8.0,27.4,2
D2004,77,34.0,6.8,30,1002.0,0.0,67,0,42.3,10.0,1.0,25.9,3
D2005,77,36.0,15.1,330,1004.0,0.0,37,0,41.7,10.0,1.0,44.3,2
D2006,77,35.0,9.0,280,1003.0,0.0,30,0,41.9,10.0,1.0,21.6,2
D2007,77,33.0,3.6,120,1002.0,0.0,67,0,42.5,10.0,1.0,12.2,4
D2008,77,32.0,6.1,140,1001.0,0.0,80,0,38.8,9.0,1.0,14.4,3
D2009,77,33.0,3.6,48,1002.0,0.0,75,0,43.4,10.0,1.0,10.1,3
D2010,77,33.0,3.6,350,1002.0,0.0,80,25,38.2,7.0,1.0,14.8,5
D2011,77,33.0,6.8,170,1001.0,0.0,84,0,43.0,3.2,1.0,27.0,3
D2012,77,34.0,9.0,160,1001.0,0.0,75,0,46.0,9.0,1.0,19.8,3
D2013,77,34.0,3.6,89,1002.0,0.0,71,0,43.0,10.0,1.0,14.8,4
D2014,77,37.0,6.1,290,1000.0,0.0,35,0,42.3,10.0,1.0,36.4,3
D2015,77,34.0,6.8,270,999.0,0.0,60,0,38.3,10.0,1.0,18.0,2
D2016,77,33.0,6.1,280,1000.0,0.0,80,0,42.8,10.0,1.0,12.6,3
D2017,77,34.0,9.0,280,1000.0,0.0,75,0,41.8,7.0,1.0,18.0,3
D2018,77,37.0,16.9,10,1000.0,0.0,60,0,43.0,10.0,9.0,29.5,3
D2019,77,35.0,19.1,320,1000.0,0.0,56,0,45.4,10.0,1.0,30.6,3
D2020,77,35.0,20.2,310,1002.0,0.0,44,0,42.0,10.0,1.0,45.4,2
D2021,77,35.0,16.9,320,1001.0,0.0,39,0,40.7,10.0,1.0,40.7,3
D2022,77,33.0,6.8,350,1000.0,0.0,49,0,34.4,10.0,1.0,30.9,2
D2023,77,32.0,6.8,360,1001.0,0.0,46,0,36.0,10.0,1.0,10.6,2
D2024,77,32.0,6.8,10,1004.0,0.0,75,0,38.0,10.0,1.0,30.9,3
D2026,77,34.0,6.1,330,1004.0,0.0,36,0,36.6,10.0,1.0,37.0,3
D2027,77,31.0,13.0,350,1003.0,0.0,84,0,32.2,10.0,1.0,25.3,3
D2028,78,35.0,16.9,120,1006.0,0.0,32,0,33.6,10.0,9.0,27.4,1
D2030,78,20.0,6.1,10,1008.0,0.4,94,50,20.0,10.0,1.0,4.7,1
D2031,78,19.0,3.6,10,1014.0,0.0,78,0,19.0,10.0,1.0,13.3,1
D2033,78,19.0,3.6,56,1020.0,0.0,73,0,19.0,10.0,1.0,7.2,2
D2034,78,19.0,9.0,30,1016.0,0.3,78,0,19.0,10.0,1.0,25.2,1
D2035,78,19.0,9.0,10,1018.0,0.0,68,0,19.0,10.0,1.0,27.4,1
D2036,78,18.0,9.0,350,1022.0,0.0,64,0,18.0,10.0,1.0,32.8,1
D2037,78,20.0,9.0,20,1022.0,0.0,46,0,20.0,10.0,1.0,24.5,1
D2038,78,20.0,6.8,350,1022.0,0.0,56,0,20.0,10.0,1.0,24.8,1
D2039,78,15.0,3.6,10,1021.0,0.0,44,0,15.8,10.0,1.0,4.0,1
D2041,78,18.0,6.1,90,1021.0,0.0,60,0,18.0,10.0,1.0,14.0,1
D2042,78,19.0,3.6,149,1017.0,0.0,49,0,19.0,10.0,1.0,10.1,2
D2043,78,18.0,9.0,20,1018.0,0.0,68,0,18.0,10.0,1.0,18.4,2
D2044,78,32.0,3.6,253,1013.0,0.0,26,0,30.0,10.0,8.0,11.5,2
D2045,78,24.0,9.0,270,1014.0,0.0,54,0,25.1,10.0,1.0,25.2,2
D2046,78,21.0,22.0,50,1020.0,0.0,73,0,21.0,10.0,1.0,25.9,1
D2047,78,19.0,19.1,60,1023.0,0.0,83,50,19.0,10.0,1.0,19.4,1
D2049,78,19.0,6.8,130,1021.0,0.0,60,0,19.0,10.0,1.0,15.7,1
D2050,78,16.0,6.8,290,1017.0,0.0,82,0,16.0,10.0,1.0,14.1,2
D2051,78,16.0,3.6,50,1018.0,0.0,77,0,16.0,10.0,1.0,22.8,1
D2052,78,19.0,4.0,20,1014.0,0.01,73,0,19.0,10.0,1.0,16.4,1
D2053,78,18.0,6.1,50,1015.0,0.0,77,0,18.0,10.0,1.0,12.6,2
D2055,79,14.0,11.2,330,1015.0,0.0,88,100,14.7,9.0,1.0,4.3,2
D2056,79,13.0,6.8,120,1015.0,0.0,88,0,12.6,10.0,1.0,14.0,2
D2057,79,16.0,15.1,140,1015.0,0.0,88,0,16.0,10.0,1.0,20.2,1
D2058,79,15.0,11.2,170,1014.0,0.0,88,0,15.3,10.0,1.0,9.4,1
D2059,79,14.0,6.8,270,1019.0,0.0,94,0,14.0,10.0,1.0,9.7,1
D2060,79,11.0,6.8,260,1021.0,0.0,94,0,10.1,10.0,1.0,13.3,1
D2061,79,11.0,6.8,280,1024.0,0.0,94,0,10.6,10.0,1.0,10.8,1
D2062,79,14.0,11.2,240,1018.0,0.0,82,0,13.2,10.0,1.0,19.1,1
D2063,79,9.0,3.6,324,1020.0,0.0,76,0,6.5,10.0,1.0,24.1,1
D2064,79,11.0,11.2,290,1021.0,0.0,71,0,9.2,10.0,1.0,20.9,1
D2065,79,10.0,15.1,20,1019.0,0.0,76,75,8.3,10.0,1.0,18.0,1
D2066,79,11.0,11.2,330,1023.0,0.0,94,0,9.5,10.0,1.0,18.4,1
D2068,79,11.0,11.2,130,1020.0,0.0,87,50,11.4,9.0,1.0,3.2,1
D2069,79,8.0,6.8,130,1022.0,0.0,100,0,7.5,10.0,1.0,9.4,2
D2071,79,11.0,11.2,140,1019.0,0.0,82,0,10.1,10.0,1.0,15.5,1
D2073,79,6.0,6.8,320,1029.0,0.0,93,0,5.5,10.0,1.0,7.2,1
D2074,79,9.0,6.8,220,1022.0,0.0,93,0,7.2,10.0,1.0,20.0,1
D2076,79,16.0,19.1,190,1016.0,0.0,72,0,16.0,10.0,1.0,26.5,1
D2077,79,17.0,19.1,210,1016.0,0.12,63,75,17.0,10.0,1.0,19.2,1
D2078,79,14.0,3.6,233,1022.0,0.01,100,0,12.8,4.4,1.0,22.5,1
D2079,79,14.0,15.1,170,1024.0,0.0,72,0,13.4,10.0,1.0,20.8,1
D2080,80,26.0,22.0,160,1024.0,0.0,34,50,25.1,10.0,7.0,11.9,1
D2081,80,18.0,9.0,340,1021.0,0.0,60,50,18.0,10.0,1.0,2.2,2
D2082,80,20.0,6.8,290,1021.0,0.0,56,25,20.0,10.0,1.0,6.8,2
D2083,80,22.0,6.1,330,1021.0,0.0,57,50,24.6,10.0,1.0,7.6,1
D2085,80,19.0,6.8,50,1019.0,0.0,88,25,19.0,10.0,1.0,9.7,2
D2086,80,19.0,11.2,310,1018.0,0.3,88,25,19.0,8.0,1.0,13.0,2
D2087,80,21.0,6.1,80,1019.0,0.2,69,50,21.0,10.0,1.0,8.3,2
D2088,80,20.0,6.8,310,1021.0,0.0,78,75,20.0,10.0,1.0,11.2,2
D2089,80,18.0,6.8,300,1022.0,0.7,77,75,18.0,10.0,1.0,6.5,2
D2090,80,19.0,9.0,300,1021.0,0.0,73,50,19.0,10.0,1.0,3.6,2
D2091,80,22.0,6.1,210,1019.0,0.0,69,50,24.5,10.0,1.0,4.0,2
D2092,80,20.0,9.0,310,1020.0,1.0,78,50,20.0,10.0,1.0,7.6,1
D2094,80,21.0,6.1,60,1021.0,0.0,73,50,21.0,10.0,1.0,5.8,2
D2095,80,18.0,9.0,330,1020.0,0.0,100,50,18.0,10.0,1.0,12.6,2
D2096,80,23.9,3.6,163,1010.0,0.0,54,15,25.2,10.0,6.0,1.8,1
D2097,80,20.0,6.1,210,1020.0,0.0,73,25,20.0,10.0,1.0,8.3,2
D2098,80,23.0,9.0,310,1019.0,0.0,57,50,24.9,10.0,1.0,9.7,2
D2099,80,21.0,6.1,360,1020.0,0.3,73,75,21.0,10.0,1.0,9.0,2
D2100,80,19.0,11.2,280,1019.0,0.0,94,50,19.0,10.0,1.0,13.6,2
D2101,80,18.0,6.1,170,1020.0,0.0,88,50,18.0,10.0,1.0,7.7,2
D2102,80,19.0,6.8,70,1021.0,0.51,88,75,19.0,10.0,1.0,3.9,2
D2103,80,18.0,6.8,210,1022.0,0.03,94,50,18.0,10.0,1.0,8.4,1
D2104,80,20.0,11.2,310,1018.0,0.0,78,50,20.0,10.0,1.0,11.3,3
D2106,81,28.0,16.9,90,1015.0,0.0,84,0,32.0,10.0,1.0,38.9,1
D2107,81,29.0,20.2,90,1017.0,0.0,84,0,34.0,10.0,1.0,41.8,1
D2108,81,29.0,19.1,70,1015.0,0.1,79,25,34.3,10.0,1.0,36.7,1
D2109,81,29.0,20.2,70,1014.0,0.0,79,25,34.0,10.0,1.0,33.5,1
D2110,81,28.0,13.0,50,1014.0,0.0,84,25,31.1,10.0,1.0,30.2,1
D2111,81,29.0,11.2,110,1013.0,0.2,75,25,33.4,10.0,1.0,29.5,1
D2112,81,29.0,13.0,110,1013.0,0.0,70,25,33.4,10.0,1.0,28.8,1
D2113,81,29.0,16.9,80,1015.0,0.0,84,25,32.8,10.0,1.0,31.7,1
D2114,81,29.0,15.1,40,1015.0,0.0,84,50,33.7,10.0,1.0,34.6,1
D2116,81,29.0,16.9,10,1012.0,0.0,79,25,33.0,10.0,1.0,34.6,1
D2117,81,29.0,19.1,20,1011.0,0.1,84,25,34.2,10.0,1.0,37.1,1
D2119,81,30.0,16.9,230,1011.0,0.0,84,50,35.0,10.0,1.0,34.6,1
D2120,81,30.0,15.1,210,1011.0,0.0,75,25,35.7,10.0,1.0,27.7,1
D2121,81,30.0,13.0,180,1010.0,0.0,75,25,36.1,10.0,7.0,31.0,1
D2122,81,31.0,19.1,180,1013.0,0.0,71,25,38.6,10.0,7.0,16.2,1
D2123,81,30.0,3.6,122,1012.0,0.0,70,25,35.2,10.0,7.0,13.7,1
D2124,81,29.0,9.0,50,1012.0,0.0,75,25,33.2,10.0,7.0,13.7,1
D2125,81,30.0,16.9,30,1012.0,0.8,75,25,36.2,10.0,6.0,31.7,1
D2127,81,29.0,6.8,20,1012.0,0.0,70,25,33.5,10.0,7.0,12.6,1
D2128,81,30.0,15.1,70,1012.0,0.04,75,25,35.5,10.0,6.0,22.8,1
D2129,81,30.0,24.1,60,1012.0,0.0,75,25,36.4,10.0,6.0,37.0,1
D2130,81,30.0,19.1,90,1012.0,0.0,75,25,35.8,10.0,7.0,35.7,1
D2131,81,28.0,6.8,20,1011.0,0.17,84,25,31.7,10.0,6.0,37.3,1
D2132,82,26.0,20.2,110,1013.0,0.6,84,75,28.7,10.0,1.0,52.2,1
D2133,82,30.0,9.0,140,1012.0,0.1,75,75,36.9,10.0,6.0,52.6,1
D2134,82,29.0,11.2,300,1014.0,0.0,75,75,34.4,10.0,7.0,40.0,1
D2135,82,30.0,9.0,250,1013.0,0.0,75,75,35.0,10.0,7.0,41.8,1
D2136,82,30.0,16.9,120,1013.0,0.0,66,75,35.1,10.0,7.0,37.1,1
D2139,82,30.0,9.0,220,1014.0,0.0,75,75,35.2,10.0,7.0,43.6,1
D2140,82,32.0,11.2,30,1014.0,0.0,75,75,41.2,10.0,7.0,43.2,1
D2141,82,31.0,3.6,115,1014.0,0.1,71,50,39.3,10.0,6.0,30.6,1
D2143,82,30.0,19.1,30,1011.0,0.1,75,50,36.7,10.0,6.0,20.9,1
D2145,82,29.0,11.2,340,1012.0,0.0,75,50,34.3,10.0,7.0,24.5,1
